Horned Kath Hound	Balanced	24	448	17	17	20	14	21	14	15	9	VIT	MGT	20	20	20	20	20	15	15	15	15	1	1	1	HornedKathHound	SWLORKathHoundHorned	184	104	1	Y																			Balanced20	25	96	84	73	108	90	5	2	2
Terentatek	Bruiser	24	554	22	13	24	14	12	22	13	7	WIL	MGT	30	20	15	30	15	10	10	5	5	0	0	0	Terentatek	SWLORTerentatek	309	95	0.8	Y																			Bruiser20	18	110	80	80	111	79	1	6	2
Tuk'ata	Damage	24	126	14	10	10	16	14	23	18	11	AGI	WIL	30	30	15	10	15	20	20	2	2	1	0	2	Tukata	SWLORTukata	286	52	1	Y																			Damage20	29	109	63	82	109	94	2	6	3
Cannok	Balanced	24	568	17	17	25	15	13	14	18	7	AGI	MGT	20	20	20	20	20	15	15	15	15	1	1	1	Cannok	SWLORCannok	1297	1297	1	Y																			Balanced20	25	101	72	73	99	99	1	2	2
Porg	Force	24	260	4	18	11	14	8	26	11	23	SOC	WIL	2	2	20	5	30	15	15	10	30	2	2	2	Porg	SWLORPorg	564	452	1	Y																			Force20	15	85	49	101	97	78	0	8	2
Dreamwalker	Force	24	308	4	18	12	14	13	23	21	9	AGI	WIL	2	2	20	5	30	15	15	10	30	2	2	2	Dreamwalker	AlienPLUSHHYENAofDOOM	3301	901	0.66	Y																			Force20	15	82	57	97	91	108	1	6	2
Spined Crawler	Tank	24	406	9	9	10	22	22	13	13	12	PER	VIT	2	2	15	30	30	20	20	20	20	1	0	1	SpinedCrawler	PurgatoryBeast3PLUSHHYENAofDOOM	3170	325	1	Y																			Tank20	15	81	95	82	94	79	6	1	6
Bearbug	Bruiser	24	530	22	13	23	15	22	13	11	8	VIT	MGT	30	20	15	30	15	10	10	5	5	0	0	0	Bearbug	BearbugCCCMecheon	150	8	1	Y																			Bruiser20	18	109	95	67	111	73	6	1	2
Cragscale	Damage	24	270	14	10	19	20	12	15	14	13	PER	AGI	30	30	15	10	15	20	20	2	2	1	0	2	Cragscale	BehirCCP	1268	331	0.5	Y																			Damage20	29	100	60	70	115	82	1	2	5
Hanadak	Bruiser	24	602	22	13	26	11	25	13	10	7	PER	MGT	30	20	15	30	15	10	10	5	5	0	0	0	Hanadak	DemonBarLguraHardpoints	1294	95	0.66	Y																			Bruiser20	18	112	100	67	78	70	7	1	0
Razorhide Hound	Damage	24	126	14	10	10	23	22	14	12	11	PER	VIT	30	30	15	10	15	20	20	2	2	1	0	2	RazorhideHound	DrakeAeneanTheAmethystDragon	184	105	0.8	Y																			Damage20	29	108	75	68	124	76	6	2	6
Bha'lir	Balanced	24	496	17	17	22	13	17	13	21	7	AGI	MGT	20	20	20	20	20	15	15	15	15	1	1	1	Bhalir	CatTigerDire	166	16	1	Y																			Balanced20	25	98	78	72	108	108	3	1	1
Undersea Carver	Balanced	25	265	17	17	13	18	23	15	19	10	AGI	VIT	20	20	20	20	20	15	15	15	15	2	2	2	UnderseaCarver	CrabBlueSmallEligioSacateca	2165	9	1.5	Y																			Balanced20	25	101	86	74	101	101	6	2	3
Deepwoods Rager	Bruiser	25	450	23	13	19	16	23	17	12	11	VIT	MGT	31	20	15	31	15	10	10	5	5	0	0	0	DeepwoodsRager	Wereboar	1297	257	0.8	Y																			Bruiser20	18	108	97	72	113	75	6	3	2
Serene Grovetreader	Force	25	420	4	19	15	16	16	19	26	7	AGI	WIL	3	3	20	5	31	15	15	10	31	2	3	2	SereneGrovetreader	DeerStag	175	24	1	Y																			Force20	15	79	61	91	104	122	2	4	2
Fungal Shambler	Force	25	220	4	19	9	16	13	24	14	22	SOC	WIL	3	3	20	5	31	15	15	10	31	2	3	2	FungalShambler	MyconidSproutSchazzwozzer	2045	9	1	Y																			Force20	15	84	56	99	92	86	1	6	2
Juvenile Rancor	Bruiser	25	525	23	13	22	19	22	17	10	8	VIT	MGT	31	20	15	31	15	10	10	5	5	0	0	0	JuvenileRancor	SWLORcrancorbull	3495	30	0.4	Y																			Bruiser20	18	111	96	72	110	69	5	3	4
Juvenile Chirodactyl	Damage	25	355	15	10	23	18	24	16	10	8	VIT	MGT	31	31	15	10	15	20	20	3	3	1	1	3	JuvenileChirodactyl	WyvernAdult	1298	30	0.66	Y																			Damage20	29	112	78	71	127	69	6	2	3
Stinging Swarm	Evasion	25	480	10	5	21	16	23	18	12	8	VIT	MGT	3	20	31	20	20	15	15	10	10	1	1	3	StingingSwarm	SWLORSwarmA3	2067	6	1	Y																			Evasion20	15	82	86	79	113	91	6	3	2
Speckled Seer	Force	25	270	4	19	11	17	13	25	23	10	AGI	WIL	3	3	20	5	31	15	15	10	31	2	3	2	SpeckledSeer	Kyoht3hydromancerx	318	77	1	Y																			Force20	15	85	56	100	95	113	1	7	3
Tundra Ponderer	Tank	25	845	9	9	19	19	19	15	14	13	MGT	VIT	3	3	15	31	31	20	20	20	20	2	1	1	TundraPonderer	ElephantMammothProjectQDraygothTheAmethystDragon	174	8	0.66	Y																			Tank20	15	79	91	85	85	81	4	2	4
Underbrush Scamp	Evasion	25	180	10	5	9	26	14	15	24	10	PER	AGI	3	20	31	20	20	15	15	10	10	1	1	3	UnderbrushScamp	FoxRedtailanimCCPhydromancerx	189	252	1	Y																			Evasion20	15	84	73	74	122	127	1	2	7
Stoneclad Behemoth	Tank	25	1070	9	9	23	17	22	15	12	8	MGT	VIT	3	3	15	31	31	20	20	20	20	2	1	1	StonecladBehemoth	EarthDrakeCCCPLUSHHYENAofDOOM	202	33	0.5	Y																			Tank20	15	82	96	85	97	75	5	2	3
Wraid	Bruiser	25	425	23	13	18	18	21	17	14	10	VIT	MGT	31	20	15	31	15	10	10	5	5	0	0	0	Wraid	SWLORWraid	184	104	1	Y																			Bruiser20	18	107	94	72	107	81	5	3	3
Royal Plumage	Balanced	25	215	17	17	11	17	15	15	20	20	AGI	SOC	20	20	20	20	20	15	15	15	15	2	2	2	RoyalPlumage	BirdPeacockCCCCarcerian	3788	452	1.25	Y																			Balanced20	25	98	74	74	104	104	2	2	3
Dewback	Tank	25	520	9	9	12	23	23	17	16	8	PER	VIT	3	3	15	31	31	20	20	20	20	2	1	1	Dewback	SWLORDewback	819	446	1	Y																			Tank20	15	83	97	88	95	87	6	3	6
Horned Kath Hound	Balanced	25	465	17	17	20	15	22	15	16	10	VIT	MGT	20	20	20	20	20	15	15	15	15	2	2	2	HornedKathHound	SWLORKathHoundHorned	184	104	1	Y																			Balanced20	25	98	85	74	110	92	5	2	2
Terentatek	Bruiser	25	575	23	13	24	15	13	23	14	8	WIL	MGT	31	20	15	31	15	10	10	5	5	0	0	0	Terentatek	SWLORTerentatek	309	95	0.8	Y																			Bruiser20	18	113	82	81	113	81	1	6	2
Tuk'ata	Damage	25	130	15	10	10	17	15	24	19	12	AGI	WIL	31	31	15	10	15	20	20	3	3	1	1	3	Tukata	SWLORTukata	286	52	1	Y																			Damage20	29	113	64	83	112	96	2	6	3
Cannok	Balanced	25	590	17	17	25	16	14	15	19	8	AGI	MGT	20	20	20	20	20	15	15	15	15	2	2	2	Cannok	SWLORCannok	1297	1297	1	Y																			Balanced20	25	103	73	74	101	101	1	2	2
Porg	Force	25	270	4	19	11	15	9	27	12	24	SOC	WIL	3	3	20	5	31	15	15	10	31	2	3	2	Porg	SWLORPorg	564	452	1	Y																			Force20	15	87	50	103	98	80	0	8	2
Dreamwalker	Force	25	320	4	19	12	15	14	24	22	10	AGI	WIL	3	3	20	5	31	15	15	10	31	2	3	2	Dreamwalker	AlienPLUSHHYENAofDOOM	3301	901	0.66	Y																			Force20	15	84	58	99	92	110	1	6	2
Spined Crawler	Tank	25	420	9	9	10	23	23	14	14	13	PER	VIT	3	3	15	31	31	20	20	20	20	2	1	1	SpinedCrawler	PurgatoryBeast3PLUSHHYENAofDOOM	3170	325	1	Y																			Tank20	15	83	97	84	95	81	6	1	6
Bearbug	Bruiser	25	550	23	13	23	16	23	14	12	9	VIT	MGT	31	20	15	31	15	10	10	5	5	0	0	0	Bearbug	BearbugCCCMecheon	150	8	1	Y																			Bruiser20	18	112	97	68	113	75	6	1	2
Cragscale	Damage	25	280	15	10	19	21	13	16	15	14	PER	AGI	31	31	15	10	15	20	20	3	3	1	1	3	Cragscale	BehirCCP	1268	331	0.5	Y																			Damage20	29	104	61	71	118	84	1	2	5
Hanadak	Bruiser	25	625	23	13	26	12	26	14	11	8	PER	MGT	31	20	15	31	15	10	10	5	5	0	0	0	Hanadak	DemonBarLguraHardpoints	1294	95	0.66	Y																			Bruiser20	18	115	102	68	80	72	7	1	0
Razorhide Hound	Damage	25	130	15	10	10	24	23	15	13	12	PER	VIT	31	31	15	10	15	20	20	3	3	1	1	3	RazorhideHound	DrakeAeneanTheAmethystDragon	184	105	0.8	Y																			Damage20	29	112	76	69	127	78	6	2	6
Bha'lir	Balanced	25	515	17	17	22	14	18	14	22	8	AGI	MGT	20	20	20	20	20	15	15	15	15	2	2	2	Bhalir	CatTigerDire	166	16	1	Y																			Balanced20	25	100	79	73	110	110	3	1	1
Undersea Carver	Balanced	26	274	18	18	13	18	23	15	19	10	AGI	VIT	21	21	21	21	21	16	16	16	16	2	2	2	UnderseaCarver	CrabBlueSmallEligioSacateca	2165	9	1.5	Y																			Balanced20	25	104	89	77	103	103	6	2	3
Deepwoods Rager	Bruiser	26	466	24	14	19	16	23	17	12	11	VIT	MGT	32	21	16	32	16	11	11	5	5	0	0	0	DeepwoodsRager	Wereboar	1297	257	0.8	Y																			Bruiser20	18	111	100	75	115	77	6	3	2
Serene Grovetreader	Force	26	436	5	20	15	16	16	19	26	7	AGI	WIL	3	3	21	5	32	16	16	11	32	2	3	2	SereneGrovetreader	DeerStag	175	24	1	Y																			Force20	15	81	62	94	106	124	2	4	2
Fungal Shambler	Force	26	228	5	20	9	16	13	24	14	22	SOC	WIL	3	3	21	5	32	16	16	11	32	2	3	2	FungalShambler	MyconidSproutSchazzwozzer	2045	9	1	Y																			Force20	15	86	58	101	93	88	1	6	2
Juvenile Rancor	Bruiser	26	544	24	14	22	19	22	17	10	8	VIT	MGT	32	21	16	32	16	11	11	5	5	0	0	0	JuvenileRancor	SWLORcrancorbull	3495	30	0.4	Y																			Bruiser20	18	114	98	75	112	71	5	3	4
Juvenile Chirodactyl	Damage	26	368	15	10	23	18	24	16	10	8	VIT	MGT	32	32	16	11	16	21	21	3	3	1	1	3	JuvenileChirodactyl	WyvernAdult	1298	30	0.66	Y																			Damage20	29	115	80	73	129	71	6	2	3
Stinging Swarm	Evasion	26	498	11	6	21	16	23	18	12	8	VIT	MGT	3	21	32	21	21	16	16	11	11	1	1	3	StingingSwarm	SWLORSwarmA3	2067	6	1	Y																			Evasion20	15	84	89	81	115	93	6	3	2
Speckled Seer	Force	26	280	5	20	11	17	13	25	23	10	AGI	WIL	3	3	21	5	32	16	16	11	32	2	3	2	SpeckledSeer	Kyoht3hydromancerx	318	77	1	Y																			Force20	15	87	58	103	97	115	1	7	3
Tundra Ponderer	Tank	26	876	9	9	19	19	19	15	14	13	MGT	VIT	3	3	16	32	32	21	21	21	21	2	1	1	TundraPonderer	ElephantMammothProjectQDraygothTheAmethystDragon	174	8	0.66	Y																			Tank20	15	81	94	88	86	83	4	2	4
Underbrush Scamp	Evasion	26	186	11	6	9	26	14	15	24	10	PER	AGI	3	21	32	21	21	16	16	11	11	1	1	3	UnderbrushScamp	FoxRedtailanimCCPhydromancerx	189	252	1	Y																			Evasion20	15	86	75	77	125	129	1	2	7
Stoneclad Behemoth	Tank	26	1110	9	9	23	17	22	15	12	8	MGT	VIT	3	3	16	32	32	21	21	21	21	2	1	1	StonecladBehemoth	EarthDrakeCCCPLUSHHYENAofDOOM	202	33	0.5	Y																			Tank20	15	84	98	88	98	77	5	2	3
Wraid	Bruiser	26	440	24	14	18	18	21	17	14	10	VIT	MGT	32	21	16	32	16	11	11	5	5	0	0	0	Wraid	SWLORWraid	184	104	1	Y																			Bruiser20	18	110	97	75	109	83	5	3	3
Royal Plumage	Balanced	26	222	18	18	11	17	15	15	20	20	AGI	SOC	21	21	21	21	21	16	16	16	16	2	2	2	RoyalPlumage	BirdPeacockCCCCarcerian	3788	452	1.25	Y																			Balanced20	25	101	77	77	106	106	2	2	3
Dewback	Tank	26	538	9	9	12	23	23	17	16	8	PER	VIT	3	3	16	32	32	21	21	21	21	2	1	1	Dewback	SWLORDewback	819	446	1	Y																			Tank20	15	85	100	91	97	89	6	3	6
Horned Kath Hound	Balanced	26	482	18	18	20	15	22	15	16	10	VIT	MGT	21	21	21	21	21	16	16	16	16	2	2	2	HornedKathHound	SWLORKathHoundHorned	184	104	1	Y																			Balanced20	25	101	87	77	112	94	5	2	2
Terentatek	Bruiser	26	596	24	14	24	15	13	23	14	8	WIL	MGT	32	21	16	32	16	11	11	5	5	0	0	0	Terentatek	SWLORTerentatek	309	95	0.8	Y																			Bruiser20	18	116	85	84	116	83	1	6	2
Tuk'ata	Damage	26	134	15	10	10	17	15	24	19	12	AGI	WIL	32	32	16	11	16	21	21	3	3	1	1	3	Tukata	SWLORTukata	286	52	1	Y																			Damage20	29	116	67	85	114	98	2	6	3
Cannok	Balanced	26	612	18	18	25	16	14	15	19	8	AGI	MGT	21	21	21	21	21	16	16	16	16	2	2	2	Cannok	SWLORCannok	1297	1297	1	Y																			Balanced20	25	106	75	77	103	103	1	2	2
Porg	Force	26	280	5	20	11	15	9	27	12	24	SOC	WIL	3	3	21	5	32	16	16	11	32	2	3	2	Porg	SWLORPorg	564	452	1	Y																			Force20	15	89	52	106	99	82	0	8	2
Dreamwalker	Force	26	332	5	20	12	15	14	24	22	10	AGI	WIL	3	3	21	5	32	16	16	11	32	2	3	2	Dreamwalker	AlienPLUSHHYENAofDOOM	3301	901	0.66	Y																			Force20	15	86	59	101	94	112	1	6	2
Spined Crawler	Tank	26	434	9	9	10	23	23	14	14	13	PER	VIT	3	3	16	32	32	21	21	21	21	2	1	1	SpinedCrawler	PurgatoryBeast3PLUSHHYENAofDOOM	3170	325	1	Y																			Tank20	15	85	100	86	97	83	6	1	6
Bearbug	Bruiser	26	570	24	14	23	16	23	14	12	9	VIT	MGT	32	21	16	32	16	11	11	5	5	0	0	0	Bearbug	BearbugCCCMecheon	150	8	1	Y																			Bruiser20	18	115	100	70	115	77	6	1	2
Cragscale	Damage	26	290	15	10	19	21	13	16	15	14	PER	AGI	32	32	16	11	16	21	21	3	3	1	1	3	Cragscale	BehirCCP	1268	331	0.5	Y																			Damage20	29	107	64	73	121	86	1	2	5
Hanadak	Bruiser	26	648	24	14	26	12	26	14	11	8	PER	MGT	32	21	16	32	16	11	11	5	5	0	0	0	Hanadak	DemonBarLguraHardpoints	1294	95	0.66	Y																			Bruiser20	18	118	104	70	83	74	7	1	0
Razorhide Hound	Damage	26	134	15	10	10	24	23	15	13	12	PER	VIT	32	32	16	11	16	21	21	3	3	1	1	3	RazorhideHound	DrakeAeneanTheAmethystDragon	184	105	0.8	Y																			Damage20	29	115	79	72	130	80	6	2	6
Bha'lir	Balanced	26	534	18	18	22	14	18	14	22	8	AGI	MGT	21	21	21	21	21	16	16	16	16	2	2	2	Bhalir	CatTigerDire	166	16	1	Y																			Balanced20	25	103	81	75	112	112	3	1	1
Undersea Carver	Balanced	27	283	18	18	13	18	23	15	19	10	AGI	VIT	22	22	22	22	22	17	17	17	17	2	2	2	UnderseaCarver	CrabBlueSmallEligioSacateca	2165	9	1.5	Y																			Balanced20	25	107	91	79	106	106	6	2	4
Deepwoods Rager	Bruiser	27	482	24	14	19	16	23	17	12	11	VIT	MGT	34	22	17	34	17	11	11	6	6	0	0	0	DeepwoodsRager	Wereboar	1297	257	0.8	Y																			Bruiser20	18	115	103	77	118	79	6	3	3
Serene Grovetreader	Force	27	452	5	20	15	16	16	19	26	7	AGI	WIL	3	3	22	6	34	17	17	11	34	2	3	2	SereneGrovetreader	DeerStag	175	24	1	Y																			Force20	15	84	64	97	107	127	2	4	3
Fungal Shambler	Force	27	236	5	20	9	16	13	24	14	22	SOC	WIL	3	3	22	6	34	17	17	11	34	2	3	2	FungalShambler	MyconidSproutSchazzwozzer	2045	9	1	Y																			Force20	15	89	60	105	95	91	1	7	3
Juvenile Rancor	Bruiser	27	563	24	14	22	19	22	17	10	8	VIT	MGT	34	22	17	34	17	11	11	6	6	0	0	0	JuvenileRancor	SWLORcrancorbull	3495	30	0.4	Y																			Bruiser20	18	118	101	77	115	73	5	3	4
Juvenile Chirodactyl	Damage	27	381	15	10	23	18	24	16	10	8	VIT	MGT	34	34	17	11	17	22	22	3	3	1	1	3	JuvenileChirodactyl	WyvernAdult	1298	30	0.66	Y																			Damage20	29	119	81	76	132	73	6	3	4
Stinging Swarm	Evasion	27	516	11	6	21	16	23	18	12	8	VIT	MGT	3	22	34	22	22	17	17	11	11	1	1	3	StingingSwarm	SWLORSwarmA3	2067	6	1	Y																			Evasion20	15	86	91	84	118	96	6	4	3
Speckled Seer	Force	27	290	5	20	11	17	13	25	23	10	AGI	WIL	3	3	22	6	34	17	17	11	34	2	3	2	SpeckledSeer	Kyoht3hydromancerx	318	77	1	Y																			Force20	15	90	60	106	98	118	1	7	3
Tundra Ponderer	Tank	27	907	9	9	19	19	19	15	14	13	MGT	VIT	3	3	17	34	34	22	22	22	22	2	1	1	TundraPonderer	ElephantMammothProjectQDraygothTheAmethystDragon	174	8	0.66	Y																			Tank20	15	84	97	91	88	85	4	2	4
Underbrush Scamp	Evasion	27	192	11	6	9	26	14	15	24	10	PER	AGI	3	22	34	22	22	17	17	11	11	1	1	3	UnderbrushScamp	FoxRedtailanimCCPhydromancerx	189	252	1	Y																			Evasion20	15	89	77	79	128	132	1	2	8
Stoneclad Behemoth	Tank	27	1150	9	9	23	17	22	15	12	8	MGT	VIT	3	3	17	34	34	22	22	22	22	2	1	1	StonecladBehemoth	EarthDrakeCCCPLUSHHYENAofDOOM	202	33	0.5	Y																			Tank20	15	87	101	91	100	79	5	2	3
Wraid	Bruiser	27	455	24	14	18	18	21	17	14	10	VIT	MGT	34	22	17	34	17	11	11	6	6	0	0	0	Wraid	SWLORWraid	184	104	1	Y																			Bruiser20	18	114	100	77	112	85	5	3	4
Royal Plumage	Balanced	27	229	18	18	11	17	15	15	20	20	AGI	SOC	22	22	22	22	22	17	17	17	17	2	2	2	RoyalPlumage	BirdPeacockCCCCarcerian	3788	452	1.25	Y																			Balanced20	25	104	79	79	109	109	2	2	3
Dewback	Tank	27	556	9	9	12	23	23	17	16	8	PER	VIT	3	3	17	34	34	22	22	22	22	2	1	1	Dewback	SWLORDewback	819	446	1	Y																			Tank20	15	88	103	94	99	91	6	3	6
Horned Kath Hound	Balanced	27	499	18	18	20	15	22	15	16	10	VIT	MGT	22	22	22	22	22	17	17	17	17	2	2	2	HornedKathHound	SWLORKathHoundHorned	184	104	1	Y																			Balanced20	25	104	89	79	115	97	5	2	2
Terentatek	Bruiser	27	617	24	14	24	15	13	23	14	8	WIL	MGT	34	22	17	34	17	11	11	6	6	0	0	0	Terentatek	SWLORTerentatek	309	95	0.8	Y																			Bruiser20	18	120	88	86	118	85	1	6	2
Tuk'ata	Damage	27	138	15	10	10	17	15	24	19	12	AGI	WIL	34	34	17	11	17	22	22	3	3	1	1	3	Tukata	SWLORTukata	286	52	1	Y																			Damage20	29	120	68	88	117	100	2	7	3
Cannok	Balanced	27	634	18	18	25	16	14	15	19	8	AGI	MGT	22	22	22	22	22	17	17	17	17	2	2	2	Cannok	SWLORCannok	1297	1297	1	Y																			Balanced20	25	109	77	79	106	106	1	2	3
Porg	Force	27	290	5	20	11	15	9	27	12	24	SOC	WIL	3	3	22	6	34	17	17	11	34	2	3	2	Porg	SWLORPorg	564	452	1	Y																			Force20	15	92	54	109	101	85	0	8	2
Dreamwalker	Force	27	344	5	20	12	15	14	24	22	10	AGI	WIL	3	3	22	6	34	17	17	11	34	2	3	2	Dreamwalker	AlienPLUSHHYENAofDOOM	3301	901	0.66	Y																			Force20	15	89	61	105	95	115	1	7	2
Spined Crawler	Tank	27	448	9	9	10	23	23	14	14	13	PER	VIT	3	3	17	34	34	22	22	22	22	2	1	1	SpinedCrawler	PurgatoryBeast3PLUSHHYENAofDOOM	3170	325	1	Y																			Tank20	15	88	103	90	99	85	6	2	6
Bearbug	Bruiser	27	590	24	14	23	16	23	14	12	9	VIT	MGT	34	22	17	34	17	11	11	6	6	0	0	0	Bearbug	BearbugCCCMecheon	150	8	1	Y																			Bruiser20	18	119	103	73	118	79	6	2	3
Cragscale	Damage	27	300	15	10	19	21	13	16	15	14	PER	AGI	34	34	17	11	17	22	22	3	3	1	1	3	Cragscale	BehirCCP	1268	331	0.5	Y																			Damage20	29	110	65	76	124	88	1	3	5
Hanadak	Bruiser	27	671	24	14	26	12	26	14	11	8	PER	MGT	34	22	17	34	17	11	11	6	6	0	0	0	Hanadak	DemonBarLguraHardpoints	1294	95	0.66	Y																			Bruiser20	18	122	107	73	86	76	7	2	1
Razorhide Hound	Damage	27	138	15	10	10	24	23	15	13	12	PER	VIT	34	34	17	11	17	22	22	3	3	1	1	3	RazorhideHound	DrakeAeneanTheAmethystDragon	184	105	0.8	Y																			Damage20	29	118	80	74	133	82	6	2	7
Bha'lir	Balanced	27	553	18	18	22	14	18	14	22	8	AGI	MGT	22	22	22	22	22	17	17	17	17	2	2	2	Bhalir	CatTigerDire	166	16	1	Y																			Balanced20	25	106	83	78	115	115	3	2	2
Undersea Carver	Balanced	28	292	19	19	13	18	23	15	19	10	AGI	VIT	23	23	23	23	23	17	17	17	17	2	2	2	UnderseaCarver	CrabBlueSmallEligioSacateca	2165	9	1.5	Y																			Balanced20	25	110	93	81	108	108	6	2	4
Deepwoods Rager	Bruiser	28	498	25	14	19	16	23	17	12	11	VIT	MGT	35	23	17	35	17	11	11	6	6	0	0	0	DeepwoodsRager	Wereboar	1297	257	0.8	Y																			Bruiser20	18	118	105	78	120	81	6	3	3
Serene Grovetreader	Force	28	468	5	21	15	16	16	19	26	7	AGI	WIL	3	3	23	6	35	17	17	11	35	2	3	2	SereneGrovetreader	DeerStag	175	24	1	Y																			Force20	15	86	66	99	109	129	3	4	3
Fungal Shambler	Force	28	244	5	21	9	16	13	24	14	22	SOC	WIL	3	3	23	6	35	17	17	11	35	2	3	2	FungalShambler	MyconidSproutSchazzwozzer	2045	9	1	Y																			Force20	15	91	61	107	96	93	1	7	3
Juvenile Rancor	Bruiser	28	582	25	14	22	19	22	17	10	8	VIT	MGT	35	23	17	35	17	11	11	6	6	0	0	0	JuvenileRancor	SWLORcrancorbull	3495	30	0.4	Y																			Bruiser20	18	121	104	78	117	75	6	3	4
Juvenile Chirodactyl	Damage	28	394	16	10	23	18	24	16	10	8	VIT	MGT	35	35	17	11	17	23	23	3	3	1	1	3	JuvenileChirodactyl	WyvernAdult	1298	30	0.66	Y																			Damage20	29	122	83	77	135	75	7	3	4
Stinging Swarm	Evasion	28	534	11	6	21	16	23	18	12	8	VIT	MGT	3	23	35	23	23	17	17	11	11	1	1	3	StingingSwarm	SWLORSwarmA3	2067	6	1	Y																			Evasion20	15	88	93	86	120	99	6	4	3
Speckled Seer	Force	28	300	5	21	11	17	13	25	23	10	AGI	WIL	3	3	23	6	35	17	17	11	35	2	3	2	SpeckledSeer	Kyoht3hydromancerx	318	77	1	Y																			Force20	15	92	61	108	100	120	1	7	3
Tundra Ponderer	Tank	28	938	9	9	19	19	19	15	14	13	MGT	VIT	3	3	17	35	35	23	23	23	23	2	1	1	TundraPonderer	ElephantMammothProjectQDraygothTheAmethystDragon	174	8	0.66	Y																			Tank20	15	86	99	93	89	87	4	2	4
Underbrush Scamp	Evasion	28	198	11	6	9	26	14	15	24	10	PER	AGI	3	23	35	23	23	17	17	11	11	1	1	3	UnderbrushScamp	FoxRedtailanimCCPhydromancerx	189	252	1	Y																			Evasion20	15	91	80	81	130	135	2	2	8
Stoneclad Behemoth	Tank	28	1190	9	9	23	17	22	15	12	8	MGT	VIT	3	3	17	35	35	23	23	23	23	2	1	1	StonecladBehemoth	EarthDrakeCCCPLUSHHYENAofDOOM	202	33	0.5	Y																			Tank20	15	89	104	93	101	81	6	2	3
Wraid	Bruiser	28	470	25	14	18	18	21	17	14	10	VIT	MGT	35	23	17	35	17	11	11	6	6	0	0	0	Wraid	SWLORWraid	184	104	1	Y																			Bruiser20	18	117	102	78	114	87	5	3	4
Royal Plumage	Balanced	28	236	19	19	11	17	15	15	20	20	AGI	SOC	23	23	23	23	23	17	17	17	17	2	2	2	RoyalPlumage	BirdPeacockCCCCarcerian	3788	452	1.25	Y																			Balanced20	25	107	81	81	111	111	2	2	3
Dewback	Tank	28	574	9	9	12	23	23	17	16	8	PER	VIT	3	3	17	35	35	23	23	23	23	2	1	1	Dewback	SWLORDewback	819	446	1	Y																			Tank20	15	90	105	96	101	93	6	3	6
Horned Kath Hound	Balanced	28	516	19	19	20	15	22	15	16	10	VIT	MGT	23	23	23	23	23	17	17	17	17	2	2	2	HornedKathHound	SWLORKathHoundHorned	184	104	1	Y																			Balanced20	25	107	92	81	117	99	6	2	2
Terentatek	Bruiser	28	638	25	14	24	15	13	23	14	8	WIL	MGT	35	23	17	35	17	11	11	6	6	0	0	0	Terentatek	SWLORTerentatek	309	95	0.8	Y																			Bruiser20	18	123	90	87	121	87	1	6	2
Tuk'ata	Damage	28	142	16	10	10	17	15	24	19	12	AGI	WIL	35	35	17	11	17	23	23	3	3	1	1	3	Tukata	SWLORTukata	286	52	1	Y																			Damage20	29	123	69	89	120	102	2	7	3
Cannok	Balanced	28	656	19	19	25	16	14	15	19	8	AGI	MGT	23	23	23	23	23	17	17	17	17	2	2	2	Cannok	SWLORCannok	1297	1297	1	Y																			Balanced20	25	112	80	81	108	108	2	2	3
Porg	Force	28	300	5	21	11	15	9	27	12	24	SOC	WIL	3	3	23	6	35	17	17	11	35	2	3	2	Porg	SWLORPorg	564	452	1	Y																			Force20	15	94	55	111	102	87	0	8	2
Dreamwalker	Force	28	356	5	21	12	15	14	24	22	10	AGI	WIL	3	3	23	6	35	17	17	11	35	2	3	2	Dreamwalker	AlienPLUSHHYENAofDOOM	3301	901	0.66	Y																			Force20	15	91	63	107	97	117	2	7	2
Spined Crawler	Tank	28	462	9	9	10	23	23	14	14	13	PER	VIT	3	3	17	35	35	23	23	23	23	2	1	1	SpinedCrawler	PurgatoryBeast3PLUSHHYENAofDOOM	3170	325	1	Y																			Tank20	15	90	105	92	101	87	6	2	6
Bearbug	Bruiser	28	610	25	14	23	16	23	14	12	9	VIT	MGT	35	23	17	35	17	11	11	6	6	0	0	0	Bearbug	BearbugCCCMecheon	150	8	1	Y																			Bruiser20	18	122	105	74	120	81	6	2	3
Cragscale	Damage	28	310	16	10	19	21	13	16	15	14	PER	AGI	35	35	17	11	17	23	23	3	3	1	1	3	Cragscale	BehirCCP	1268	331	0.5	Y																			Damage20	29	114	66	77	127	90	1	3	5
Hanadak	Bruiser	28	694	25	14	26	12	26	14	11	8	PER	MGT	35	23	17	35	17	11	11	6	6	0	0	0	Hanadak	DemonBarLguraHardpoints	1294	95	0.66	Y																			Bruiser20	18	125	110	74	88	78	8	2	1
Razorhide Hound	Damage	28	142	16	10	10	24	23	15	13	12	PER	VIT	35	35	17	11	17	23	23	3	3	1	1	3	RazorhideHound	DrakeAeneanTheAmethystDragon	184	105	0.8	Y																			Damage20	29	122	81	75	136	84	6	2	7
Bha'lir	Balanced	28	572	19	19	22	14	18	14	22	8	AGI	MGT	23	23	23	23	23	17	17	17	17	2	2	2	Bhalir	CatTigerDire	166	16	1	Y																			Balanced20	25	109	86	80	117	117	4	2	2
